sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR57,LAM8-LAM9,7,2,presentation,self_payoff,0,7
IR57,LAM8-LAM9,7,0,choice,ineq_disadvent,1,7
IR57,LAM8-LAM9,7,0.0665,choice,other_var_payoff,0,7
IR57,LAM8-LAM9,7,0.1648,choice,other_foregone,0,7
IR57,LAM8-LAM9,7,0.012,choice,ineq_advent,0,7
IR57,LAM8-LAM9,7,2e-4,choice,self_foregone,1,7
IR57,LAM8-LAM9,7,2,choice,other_payoff,0,7
IR57,LAM8-LAM9,7,2,presentation,ineq_advent,0,7
IR57,LAM8-LAM9,7,0.028,presentation,ineq_disadvent,0,7
IR57,LAM8-LAM9,7,2,choice,self_payoff,0,7
IR57,LAM8-LAM9,7,2,presentation,other_payoff,0,7
IR57,LAM8-LAM9,7,0.0918,choice,self_var_payoff,0,7
IR57,LTH4-LTH5,7,2,choice,ineq_advent,0,7
IR57,LTH4-LTH5,7,2,presentation,ineq_advent,0,7
IR57,LTH4-LTH5,7,2,choice,ineq_disadvent,0,7
IR57,LTH4-LTH5,7,0.1634,choice,other_foregone,0,7
IR57,LTH4-LTH5,7,2,choice,other_payoff,0,7
IR57,LTH4-LTH5,7,0,choice,other_var_payoff,1,7
IR57,LTH4-LTH5,7,2,choice,self_foregone,0,7
IR57,LTH4-LTH5,7,2,choice,self_payoff,0,7
IR57,LTH4-LTH5,7,2,presentation,ineq_disadvent,0,7
IR57,LTH4-LTH5,7,0.031,presentation,other_payoff,0,7
IR57,LTH4-LTH5,7,2,presentation,self_payoff,0,7
IR57,LTH4-LTH5,7,0.0368,choice,self_var_payoff,0,7
IR57,LTH5-LTH6,7,2,choice,ineq_disadvent,0,7
IR57,LTH5-LTH6,7,0,presentation,ineq_advent,1,7
IR57,LTH5-LTH6,7,2,choice,ineq_advent,0,7
IR57,LTH5-LTH6,7,0.086,presentation,self_payoff,0,7
IR57,LTH5-LTH6,7,2,choice,other_foregone,0,7
IR57,LTH5-LTH6,7,2,choice,other_var_payoff,0,7
IR57,LTH5-LTH6,7,2,choice,self_foregone,0,7
IR57,LTH5-LTH6,7,2,presentation,ineq_disadvent,0,7
IR57,LTH5-LTH6,7,0.104,choice,other_payoff,0,7
IR57,LTH5-LTH6,7,2,presentation,other_payoff,0,7
IR57,LTH5-LTH6,7,2,choice,self_payoff,0,7
IR57,LTH5-LTH6,7,2,choice,self_var_payoff,0,7
IR57,LTH6-LTH7,7,2,presentation,ineq_disadvent,0,7
