sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR10,LAC4-LAC5,2,2,presentation,ineq_advent,0,2
IR10,LAC4-LAC5,2,2,presentation,ineq_disadvent,0,2
IR10,LAC4-LAC5,2,0.005,presentation,other_payoff,1,2
IR10,LAC4-LAC5,2,2,presentation,self_payoff,0,2
IR10,LAC4-LAC5,2,2,choice,self_payoff,0,2
IR10,LAC4-LAC5,2,2,choice,ineq_advent,0,2
IR10,LAC4-LAC5,2,2,choice,ineq_disadvent,0,2
IR10,LAC4-LAC5,2,0,choice,other_payoff,1,2
IR10,LAC5-LAC6,2,2,presentation,self_payoff,0,0
IR10,LAC5-LAC6,2,2,presentation,other_payoff,0,0
IR10,LAC5-LAC6,2,2,presentation,ineq_advent,0,0
IR10,LAC5-LAC6,2,2,presentation,ineq_disadvent,0,0
IR10,LAC5-LAC6,2,2,choice,ineq_advent,0,0
IR10,LAC5-LAC6,2,2,choice,ineq_disadvent,0,0
IR10,LAC5-LAC6,2,2,choice,other_payoff,0,0
IR10,LAC5-LAC6,2,2,choice,self_payoff,0,0
IR10,RAC4-RAC5,2,0,choice,ineq_disadvent,1,2
IR10,RAC4-RAC5,2,2,choice,self_payoff,0,2
IR10,RAC4-RAC5,2,2,presentation,other_payoff,0,2
IR10,RAC4-RAC5,2,0.06,presentation,self_payoff,0,2
IR10,RAC4-RAC5,2,0.021,choice,ineq_advent,0,2
IR10,RAC4-RAC5,2,2,choice,other_payoff,0,2
IR10,RAC4-RAC5,2,2,presentation,ineq_disadvent,0,2
IR10,RAC4-RAC5,2,0.091,presentation,ineq_advent,0,2
IR10,RAC5-RAC6,2,2,choice,other_payoff,0,2
IR10,RAC5-RAC6,2,0.012,choice,self_payoff,0,2
IR10,RAC5-RAC6,2,0,choice,ineq_disadvent,1,2
IR10,RAC5-RAC6,2,2,presentation,other_payoff,0,2
IR10,RAC5-RAC6,2,0,presentation,self_payoff,1,2
IR10,RAC5-RAC6,2,0,presentation,ineq_disadvent,1,2
IR10,RAC5-RAC6,2,0,choice,ineq_advent,1,2
IR10,RAC5-RAC6,2,0,presentation,ineq_advent,1,2
IR10,RAC6-RAC7,2,0.001,choice,ineq_advent,1,2
IR10,RAC6-RAC7,2,0,presentation,ineq_advent,1,2
IR10,RAC6-RAC7,2,2,presentation,ineq_disadvent,0,2
IR10,RAC6-RAC7,2,2,choice,ineq_disadvent,0,2
IR10,RAC6-RAC7,2,2,presentation,self_payoff,0,2
IR10,RAC6-RAC7,2,0,presentation,other_payoff,1,2
IR10,RAC6-RAC7,2,0.033,choice,other_payoff,0,2
IR10,RAC6-RAC7,2,2,choice,self_payoff,0,2
IR10,RAC7-RAC8,2,2,presentation,self_payoff,0,2
IR10,RAC7-RAC8,2,2,choice,ineq_advent,0,2
IR10,RAC7-RAC8,2,0.057,presentation,ineq_advent,0,2
IR10,RAC7-RAC8,2,0,presentation,ineq_disadvent,1,2
IR10,RAC7-RAC8,2,2,presentation,other_payoff,0,2
IR10,RAC7-RAC8,2,2,choice,other_payoff,0,2
IR10,RAC7-RAC8,2,2,choice,self_payoff,0,2
IR10,RAC7-RAC8,2,2,choice,ineq_disadvent,0,2
IR10,RAC8-RAC9,2,2,presentation,ineq_advent,0,2
IR10,RAC8-RAC9,2,2,choice,ineq_advent,0,2
IR10,RAC8-RAC9,2,2,choice,ineq_disadvent,0,2
IR10,RAC8-RAC9,2,0.002,presentation,ineq_disadvent,1,2
IR10,RAC8-RAC9,2,2,choice,other_payoff,0,2
IR10,RAC8-RAC9,2,2,choice,self_payoff,0,2
IR10,RAC8-RAC9,2,2,presentation,other_payoff,0,2
IR10,RAC8-RAC9,2,2,presentation,self_payoff,0,2
IR10,ROF1-ROF2,2,2,presentation,ineq_advent,0,2
IR10,ROF1-ROF2,2,2,presentation,ineq_disadvent,0,2
IR10,ROF1-ROF2,2,2,presentation,other_payoff,0,2
IR10,ROF1-ROF2,2,0.085,presentation,self_payoff,0,2
IR10,ROF1-ROF2,2,0.001,choice,self_payoff,1,2
IR10,ROF1-ROF2,2,2,choice,ineq_disadvent,0,2
IR10,ROF1-ROF2,2,2,choice,other_payoff,0,2
IR10,ROF1-ROF2,2,0.078,choice,ineq_advent,0,2
IR16,LCI3-LCI4,3,2,presentation,ineq_advent,0,0
IR16,LCI3-LCI4,3,2,presentation,ineq_disadvent,0,0
IR16,LCI3-LCI4,3,2,presentation,other_payoff,0,0
IR16,LCI3-LCI4,3,2,presentation,self_payoff,0,0
IR16,LCI3-LCI4,3,2,choice,self_payoff,0,0
IR16,LCI3-LCI4,3,0.04,choice,other_payoff,0,0
IR16,LCI3-LCI4,3,2,choice,ineq_advent,0,0
IR16,LCI3-LCI4,3,2,choice,ineq_disadvent,0,0
IR16,LCI4-LCI5,3,2,presentation,self_payoff,0,0
IR16,LCI4-LCI5,3,2,presentation,other_payoff,0,0
IR16,LCI4-LCI5,3,2,presentation,ineq_disadvent,0,0
IR16,LCI4-LCI5,3,2,presentation,ineq_advent,0,0
IR16,LCI4-LCI5,3,2,choice,other_payoff,0,0
IR16,LCI4-LCI5,3,2,choice,self_payoff,0,0
IR16,LCI4-LCI5,3,2,choice,ineq_disadvent,0,0
IR16,LCI4-LCI5,3,2,choice,ineq_advent,0,0
IR16,LIN6-LIN7,3,2,choice,self_payoff,0,0
IR16,LIN6-LIN7,3,2,presentation,ineq_disadvent,0,0
IR16,LIN6-LIN7,3,2,presentation,self_payoff,0,0
IR16,LIN6-LIN7,3,2,choice,ineq_advent,0,0
IR16,LIN6-LIN7,3,2,presentation,other_payoff,0,0
IR16,LIN6-LIN7,3,2,choice,other_payoff,0,0
IR16,LIN6-LIN7,3,2,choice,ineq_disadvent,0,0
IR16,LIN6-LIN7,3,2,presentation,ineq_advent,0,0
IR16,LIN7-LIN8,3,2,choice,self_payoff,0,0
IR16,LIN7-LIN8,3,2,presentation,ineq_disadvent,0,0
IR16,LIN7-LIN8,3,2,choice,other_payoff,0,0
IR16,LIN7-LIN8,3,2,presentation,other_payoff,0,0
IR16,LIN7-LIN8,3,2,presentation,self_payoff,0,0
IR16,LIN7-LIN8,3,2,presentation,ineq_advent,0,0
IR16,LIN7-LIN8,3,2,choice,ineq_advent,0,0
IR16,LIN7-LIN8,3,2,choice,ineq_disadvent,0,0
IR16,LIN8-LIN9,3,2,presentation,ineq_disadvent,0,0
IR16,LIN8-LIN9,3,2,presentation,other_payoff,0,0
IR16,LIN8-LIN9,3,2,presentation,self_payoff,0,0
IR16,LIN8-LIN9,3,0.144,choice,other_payoff,0,0
IR16,LIN8-LIN9,3,2,choice,ineq_advent,0,0
IR16,LIN8-LIN9,3,2,presentation,ineq_advent,0,0
IR16,LIN8-LIN9,3,2,choice,self_payoff,0,0
IR16,LIN8-LIN9,3,2,choice,ineq_disadvent,0,0
IR16,LOF5-LOF6,3,2,choice,self_payoff,0,0
IR16,LOF5-LOF6,3,2,choice,ineq_advent,0,0
IR16,LOF5-LOF6,3,2,choice,other_payoff,0,0
IR16,LOF5-LOF6,3,2,choice,ineq_disadvent,0,0
IR16,LOF5-LOF6,3,2,presentation,ineq_advent,0,0
IR16,LOF5-LOF6,3,2,presentation,self_payoff,0,0
IR16,LOF5-LOF6,3,2,presentation,other_payoff,0,0
IR16,LOF5-LOF6,3,2,presentation,ineq_disadvent,0,0
IR16,LOF6-LOF7,3,2,choice,other_payoff,0,0
IR16,LOF6-LOF7,3,0.11,choice,ineq_disadvent,0,0
IR16,LOF6-LOF7,3,2,choice,self_payoff,0,0
IR16,LOF6-LOF7,3,2,choice,ineq_advent,0,0
IR16,LOF6-LOF7,3,2,presentation,other_payoff,0,0
IR16,LOF6-LOF7,3,2,presentation,self_payoff,0,0
IR16,LOF6-LOF7,3,2,presentation,ineq_disadvent,0,0
IR16,LOF6-LOF7,3,2,presentation,ineq_advent,0,0
IR16,LOF7-LOF8,3,2,presentation,ineq_advent,0,3
IR16,LOF7-LOF8,3,2,presentation,self_payoff,0,3
IR16,LOF7-LOF8,3,2,choice,other_payoff,0,3
IR16,LOF7-LOF8,3,0,choice,self_payoff,1,3
IR16,LOF7-LOF8,3,2,presentation,ineq_disadvent,0,3
IR16,LOF7-LOF8,3,2,choice,ineq_disadvent,0,3
IR16,LOF7-LOF8,3,0.102,presentation,other_payoff,0,3
IR16,LOF7-LOF8,3,0,choice,ineq_advent,1,3
IR16,LSM4-LSM5,3,2,choice,ineq_advent,0,0
IR16,LSM4-LSM5,3,2,presentation,other_payoff,0,0
IR16,LSM4-LSM5,3,2,presentation,ineq_disadvent,0,0
IR16,LSM4-LSM5,3,2,choice,ineq_disadvent,0,0
IR16,LSM4-LSM5,3,2,presentation,self_payoff,0,0
IR16,LSM4-LSM5,3,2,presentation,ineq_advent,0,0
IR16,LSM4-LSM5,3,2,choice,other_payoff,0,0
IR16,LSM4-LSM5,3,2,choice,self_payoff,0,0
IR16,LSM5-LSM6,3,2,choice,ineq_advent,0,0
IR16,LSM5-LSM6,3,2,presentation,ineq_advent,0,0
IR16,LSM5-LSM6,3,2,choice,ineq_disadvent,0,0
IR16,LSM5-LSM6,3,2,choice,other_payoff,0,0
IR16,LSM5-LSM6,3,2,choice,self_payoff,0,0
IR16,LSM5-LSM6,3,0.185,presentation,ineq_disadvent,0,0
IR16,LSM5-LSM6,3,2,presentation,other_payoff,0,0
IR16,LSM5-LSM6,3,2,presentation,self_payoff,0,0
IR26,ROF4-ROF5,4,2,presentation,ineq_advent,0,4
IR26,ROF4-ROF5,4,2,presentation,ineq_disadvent,0,4
IR26,ROF4-ROF5,4,2,presentation,other_payoff,0,4
IR26,ROF4-ROF5,4,2,choice,other_payoff,0,4
IR26,ROF4-ROF5,4,0.005,choice,self_payoff,1,4
IR26,ROF4-ROF5,4,2,presentation,self_payoff,0,4
IR26,ROF4-ROF5,4,0.019,choice,ineq_disadvent,0,4
IR26,ROF4-ROF5,4,0.017,choice,ineq_advent,0,4
IR26,ROF5-ROF6,4,2,presentation,ineq_advent,0,0
IR26,ROF5-ROF6,4,2,presentation,ineq_disadvent,0,0
IR26,ROF5-ROF6,4,2,presentation,self_payoff,0,0
IR26,ROF5-ROF6,4,2,choice,self_payoff,0,0
IR26,ROF5-ROF6,4,2,presentation,other_payoff,0,0
IR26,ROF5-ROF6,4,2,choice,other_payoff,0,0
IR26,ROF5-ROF6,4,2,choice,ineq_disadvent,0,0
IR26,ROF5-ROF6,4,2,choice,ineq_advent,0,0
IR26,ROF6-ROF7,4,0.001,presentation,ineq_advent,1,4
IR26,ROF6-ROF7,4,2,choice,other_payoff,0,4
IR26,ROF6-ROF7,4,2,presentation,ineq_disadvent,0,4
IR26,ROF6-ROF7,4,2,presentation,other_payoff,0,4
IR26,ROF6-ROF7,4,2,choice,self_payoff,0,4
IR26,ROF6-ROF7,4,2,choice,ineq_disadvent,0,4
IR26,ROF6-ROF7,4,2,presentation,self_payoff,0,4
IR26,ROF6-ROF7,4,2,choice,ineq_advent,0,4
IR28,LOF1-LOF2,5,2,presentation,ineq_advent,0,5
IR28,LOF1-LOF2,5,0.001,presentation,other_payoff,1,5
IR28,LOF1-LOF2,5,2,presentation,ineq_disadvent,0,5
IR28,LOF1-LOF2,5,2,choice,ineq_advent,0,5
IR28,LOF1-LOF2,5,2,choice,other_payoff,0,5
IR28,LOF1-LOF2,5,2,choice,self_payoff,0,5
IR28,LOF1-LOF2,5,2,presentation,self_payoff,0,5
IR28,LOF1-LOF2,5,2,choice,ineq_disadvent,0,5
IR28,LOF2-LOF3,5,2,presentation,ineq_advent,0,0
IR28,LOF2-LOF3,5,2,choice,ineq_disadvent,0,0
IR28,LOF2-LOF3,5,2,choice,other_payoff,0,0
IR28,LOF2-LOF3,5,2,choice,ineq_advent,0,0
IR28,LOF2-LOF3,5,2,presentation,ineq_disadvent,0,0
IR28,LOF2-LOF3,5,2,presentation,other_payoff,0,0
IR28,LOF2-LOF3,5,2,presentation,self_payoff,0,0
IR28,LOF2-LOF3,5,0.115,choice,self_payoff,0,0
IR35,LAC10-LAC11,6,2,presentation,self_payoff,0,0
IR35,LAC10-LAC11,6,0.983,presentation,self_var_payoff,0,0
IR35,LAC10-LAC11,6,2,choice,self_foregone,0,0
IR35,LAC10-LAC11,6,2,choice,self_payoff,0,0
IR35,LAC10-LAC11,6,2,choice,self_var_payoff,0,0
IR35,LAC10-LAC11,6,2,choice,other_foregone,0,0
IR35,LAC10-LAC11,6,2,choice,other_payoff,0,0
IR35,LAC10-LAC11,6,2,presentation,ineq_advent,0,0
IR35,LAC10-LAC11,6,2,presentation,ineq_disadvent,0,0
IR35,LAC10-LAC11,6,2,presentation,other_payoff,0,0
IR35,LAC10-LAC11,6,0.981,presentation,other_foregone,0,0
IR35,LAC10-LAC11,6,2,choice,ineq_advent,0,0
IR35,LAC10-LAC11,6,2,choice,ineq_disadvent,0,0
IR35,LAC10-LAC11,6,1,presentation,other_var_payoff,0,0
IR35,LAC10-LAC11,6,0.956,presentation,self_foregone,0,0
IR35,LAC10-LAC11,6,2,choice,other_var_payoff,0,0
IR35,LAC6-LAC7,6,0.0106,choice,other_var_payoff,0,6
IR35,LAC6-LAC7,6,2,choice,other_payoff,0,6
IR35,LAC6-LAC7,6,0.0194,choice,self_foregone,0,6
IR35,LAC6-LAC7,6,2,choice,ineq_advent,0,6
IR35,LAC6-LAC7,6,2,choice,self_payoff,0,6
IR35,LAC6-LAC7,6,0.0078,choice,self_var_payoff,1,6
IR35,LAC6-LAC7,6,2,presentation,self_payoff,0,6
IR35,LAC6-LAC7,6,0.882,presentation,self_var_payoff,0,6
IR35,LAC6-LAC7,6,0.107,presentation,other_payoff,0,6
IR35,LAC6-LAC7,6,0,presentation,other_var_payoff,1,6
IR35,LAC6-LAC7,6,0,choice,ineq_disadvent,1,6
IR35,LAC6-LAC7,6,0.929,presentation,self_foregone,0,6
IR35,LAC6-LAC7,6,0.0844,choice,other_foregone,0,6
IR35,LAC6-LAC7,6,0,presentation,other_foregone,1,6
IR35,LAC6-LAC7,6,0,presentation,ineq_disadvent,1,6
IR35,LAC6-LAC7,6,0.048,presentation,ineq_advent,0,6
IR35,LAC7-LAC8,6,0.1204,choice,other_foregone,0,0
IR35,LAC7-LAC8,6,2,choice,ineq_disadvent,0,0
IR35,LAC7-LAC8,6,2,choice,self_foregone,0,0
IR35,LAC7-LAC8,6,2,choice,self_payoff,0,0
IR35,LAC7-LAC8,6,2,choice,other_payoff,0,0
IR35,LAC7-LAC8,6,2,choice,other_var_payoff,0,0
IR35,LAC7-LAC8,6,0.1182,choice,self_var_payoff,0,0
IR35,LAC7-LAC8,6,2,choice,ineq_advent,0,0
IR35,LAC7-LAC8,6,2,presentation,ineq_advent,0,0
IR35,LAC7-LAC8,6,2,presentation,ineq_disadvent,0,0
IR35,LAC7-LAC8,6,0.988,presentation,other_var_payoff,0,0
IR35,LAC7-LAC8,6,0.713,presentation,self_var_payoff,0,0
IR35,LAC7-LAC8,6,0.942,presentation,other_foregone,0,0
IR35,LAC7-LAC8,6,2,presentation,other_payoff,0,0
IR35,LAC7-LAC8,6,0.999,presentation,self_foregone,0,0
IR35,LAC7-LAC8,6,2,presentation,self_payoff,0,0
IR35,LAC8-LAC9,6,2,choice,other_payoff,0,0
IR35,LAC8-LAC9,6,0.1796,choice,other_var_payoff,0,0
