sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR57,LAM8-LAM9,7,0.139,choice,ineq_advent,0,7
IR57,LAM8-LAM9,7,2,presentation,ineq_advent,0,7
IR57,LAM8-LAM9,7,0.02,presentation,ineq_disadvent,0,7
IR57,LAM8-LAM9,7,0,choice,ineq_disadvent,1,7
IR57,LAM8-LAM9,7,0.0845,choice,other_var_payoff,0,7
IR57,LAM8-LAM9,7,0.0198,choice,self_foregone,0,7
IR57,LAM8-LAM9,7,0.0179,choice,other_foregone,0,7
IR57,LAM8-LAM9,7,0.994,presentation,other_foregone,0,7
IR57,LAM8-LAM9,7,2,presentation,other_payoff,0,7
IR57,LAM8-LAM9,7,2,choice,other_payoff,0,7
IR57,LAM8-LAM9,7,0,choice,self_payoff,1,7
IR57,LAM8-LAM9,7,0.0041,choice,self_var_payoff,1,7
IR57,LAM8-LAM9,7,0.968,presentation,other_var_payoff,0,7
IR57,LAM8-LAM9,7,0.988,presentation,self_foregone,0,7
IR57,LAM8-LAM9,7,0.01,presentation,self_payoff,0,7
IR57,LAM8-LAM9,7,0,presentation,self_var_payoff,1,7
IR57,LTH4-LTH5,7,0.0059,choice,self_foregone,1,7
IR57,LTH4-LTH5,7,0.1292,choice,other_var_payoff,0,7
IR57,LTH4-LTH5,7,2,choice,other_payoff,0,7
IR57,LTH4-LTH5,7,0,presentation,ineq_advent,1,7
IR57,LTH4-LTH5,7,0,choice,self_payoff,1,7
IR57,LTH4-LTH5,7,0.0075,choice,self_var_payoff,1,7
IR57,LTH4-LTH5,7,0.017,presentation,other_payoff,0,7
IR57,LTH4-LTH5,7,0,presentation,other_var_payoff,1,7
IR57,LTH4-LTH5,7,0,presentation,self_foregone,1,7
IR57,LTH4-LTH5,7,0,presentation,self_payoff,1,7
IR57,LTH4-LTH5,7,2,choice,other_foregone,0,7
IR57,LTH4-LTH5,7,0.025,presentation,self_var_payoff,0,7
IR57,LTH4-LTH5,7,0,choice,ineq_disadvent,1,7
IR57,LTH4-LTH5,7,0.015,presentation,other_foregone,0,7
