sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR10,LAC4-LAC5,2,0,presentation,ineq_disadvent,1,2
IR10,LAC5-LAC6,2,0.151,presentation,ineq_disadvent,0,0
IR16,LCI3-LCI4,3,0.055,presentation,ineq_disadvent,0,0
IR16,LCI4-LCI5,3,2,presentation,ineq_disadvent,0,0
IR16,LIN6-LIN7,3,2,presentation,ineq_disadvent,0,0
IR16,LIN7-LIN8,3,0,presentation,ineq_disadvent,1,3
IR16,LIN8-LIN9,3,0.014,presentation,ineq_disadvent,0,0
IR16,LOF5-LOF6,3,0,presentation,ineq_disadvent,1,3
IR16,LOF6-LOF7,3,2,presentation,ineq_disadvent,0,0
IR16,LOF7-LOF8,3,0,presentation,ineq_disadvent,1,3
IR16,LSM4-LSM5,3,2,presentation,ineq_disadvent,0,0
IR16,LSM5-LSM6,3,2,presentation,ineq_disadvent,0,0
IR35,LAC10-LAC11,6,2,presentation,ineq_disadvent,0,0
IR35,LAC6-LAC7,6,2,presentation,ineq_disadvent,0,0
IR35,LAC7-LAC8,6,2,presentation,ineq_disadvent,0,0
IR35,LAC8-LAC9,6,2,presentation,ineq_disadvent,0,0
IR35,LAC9-LAC10,6,2,presentation,ineq_disadvent,0,0
IR35,LIN5-LIN6,6,2,presentation,ineq_disadvent,0,0
IR35,LIN6-LIN7,6,0.003,presentation,ineq_disadvent,1,6
IR35,LIN7-LIN8,6,2,presentation,ineq_disadvent,0,0
IR35,LIN8-LIN9,6,0.028,presentation,ineq_disadvent,0,0
IR35,LIN9-LIN10,6,0.085,presentation,ineq_disadvent,0,0
IR35,LOF4-LOF5,6,2,presentation,ineq_disadvent,0,0
IR35,LOF5-LOF6,6,2,presentation,ineq_disadvent,0,0
IR35,LOF6-LOF7,6,2,presentation,ineq_disadvent,0,0
IR35,LOF7-LOF8,6,2,presentation,ineq_disadvent,0,0
IR35,LPC5-LPC6,6,0,presentation,ineq_disadvent,1,6
IR35,LPC6-LPC7,6,0.011,presentation,ineq_disadvent,0,0
IR35,LPC7-LPC8,6,2,presentation,ineq_disadvent,0,0
IR35,LPC8-LPC9,6,2,presentation,ineq_disadvent,0,0
IR57,LAC8-LAC9,7,0.129,presentation,ineq_disadvent,0,0
IR57,LAC9-LAC10,7,2,presentation,ineq_disadvent,0,0
IR57,LIN6-LIN7,7,0,presentation,ineq_disadvent,1,7
IR57,LIN7-LIN8,7,2,presentation,ineq_disadvent,0,0
IR57,LIN8-LIN9,7,0,presentation,ineq_disadvent,1,7
IR57,LIN9-LIN10,7,0,presentation,ineq_disadvent,1,7
CP34,LIH2-LIH3,8,2,presentation,ineq_disadvent,0,0
CP34,LIH3-LIH4,8,0,presentation,ineq_disadvent,1,8
