sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR9,RCD1-RCD2,1,2,choice,ineq_disadvent,0,0
IR9,RCD2-RCD3,1,2,choice,ineq_disadvent,0,0
IR10,ROF1-ROF2,2,2,choice,ineq_disadvent,0,0
IR10,ROF5-ROF6,2,2,choice,ineq_disadvent,0,0
IR10,ROF6-ROF7,2,2,choice,ineq_disadvent,0,0
IR10,ROF7-ROF8,2,0.012,choice,ineq_disadvent,0,0
IR26,RPC1-RPC2,4,2,choice,ineq_disadvent,0,0
IR28,LOF2-LOF3,5,2,choice,ineq_disadvent,0,0
IR28,LOF3-LOF4,5,2,choice,ineq_disadvent,0,0
IR28,LOF4-LOF5,5,2,choice,ineq_disadvent,0,0
IR28,LOF5-LOF6,5,0,choice,ineq_disadvent,1,5
IR28,LOF6-LOF7,5,2,choice,ineq_disadvent,0,0
IR57,RAC1-RAC2,7,2,choice,ineq_disadvent,0,0
IR57,RAC2-RAC3,7,2,choice,ineq_disadvent,0,0
IR57,RAC3-RAC4,7,0.02,choice,ineq_disadvent,0,0
IR57,RSM1-RSM2,7,2,choice,ineq_disadvent,0,0
CP34,RIHA2-RIHA3,8,0.15,choice,ineq_disadvent,0,0
