sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR9,RHD4-RHD5,1,2,choice,self_payoff,0,1
IR9,RHD4-RHD5,1,2,choice,other_payoff,0,1
IR9,RHD4-RHD5,1,2,presentation,ineq_advent,0,1
IR9,RHD4-RHD5,1,0.089,presentation,ineq_disadvent,0,1
IR9,RHD4-RHD5,1,2,presentation,other_payoff,0,1
IR9,RHD4-RHD5,1,2,presentation,self_payoff,0,1
IR9,RHD4-RHD5,1,0.003,choice,ineq_disadvent,1,1
IR9,RHD4-RHD5,1,2,choice,ineq_advent,0,1
IR9,RHD5-RHD6,1,2,choice,self_payoff,0,1
IR9,RHD5-RHD6,1,2,presentation,ineq_advent,0,1
IR9,RHD5-RHD6,1,0.001,choice,other_payoff,1,1
IR9,RHD5-RHD6,1,2,presentation,ineq_disadvent,0,1
IR9,RHD5-RHD6,1,0,presentation,other_payoff,1,1
IR9,RHD5-RHD6,1,2,choice,ineq_disadvent,0,1
IR9,RHD5-RHD6,1,0.123,choice,ineq_advent,0,1
IR9,RHD5-RHD6,1,2,presentation,self_payoff,0,1
