sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR35,LOF1-LOF2,6,2,choice,self_foregone,0,0
IR35,LOF1-LOF2,6,2,choice,other_var_payoff,0,0
IR35,LOF1-LOF2,6,2,choice,self_payoff,0,0
IR35,LOF1-LOF2,6,2,choice,self_var_payoff,0,0
IR35,LOF1-LOF2,6,0.015,choice,other_payoff,0,0
IR35,LOF1-LOF2,6,2,choice,ineq_disadvent,0,0
IR35,LOF1-LOF2,6,2,choice,other_foregone,0,0
IR35,LOF1-LOF2,6,2,presentation,self_payoff,0,0
IR35,LOF1-LOF2,6,2,presentation,other_payoff,0,0
IR35,LOF1-LOF2,6,2,presentation,ineq_advent,0,0
IR35,LOF1-LOF2,6,2,presentation,ineq_disadvent,0,0
IR35,LOF1-LOF2,6,2,choice,ineq_advent,0,0
IR35,LOF2-LOF3,6,2,choice,self_var_payoff,0,6
IR35,LOF2-LOF3,6,2,choice,self_payoff,0,6
IR35,LOF2-LOF3,6,2,choice,other_var_payoff,0,6
IR35,LOF2-LOF3,6,0.0089,choice,self_foregone,1,6
IR35,LOF2-LOF3,6,2,choice,ineq_advent,0,6
IR35,LOF2-LOF3,6,2,choice,ineq_disadvent,0,6
IR35,LOF2-LOF3,6,2,choice,other_foregone,0,6
IR35,LOF2-LOF3,6,0.003,choice,other_payoff,1,6
IR35,LOF2-LOF3,6,2,presentation,ineq_advent,0,6
IR35,LOF2-LOF3,6,0.101,presentation,self_payoff,0,6
IR35,LOF2-LOF3,6,2,presentation,ineq_disadvent,0,6
IR35,LOF2-LOF3,6,0.008,presentation,other_payoff,1,6
IR35,LOF3-LOF4,6,2,choice,self_var_payoff,0,0
IR35,LOF3-LOF4,6,0.071,choice,self_payoff,0,0
IR35,LOF3-LOF4,6,2,choice,other_payoff,0,0
IR35,LOF3-LOF4,6,2,choice,other_var_payoff,0,0
IR35,LOF3-LOF4,6,2,choice,self_foregone,0,0
IR35,LOF3-LOF4,6,2,choice,ineq_advent,0,0
IR35,LOF3-LOF4,6,2,choice,ineq_disadvent,0,0
IR35,LOF3-LOF4,6,2,choice,other_foregone,0,0
IR35,LOF3-LOF4,6,2,presentation,ineq_advent,0,0
IR35,LOF3-LOF4,6,2,presentation,ineq_disadvent,0,0
IR35,LOF3-LOF4,6,2,presentation,other_payoff,0,0
IR35,LOF3-LOF4,6,2,presentation,self_payoff,0,0
IR35,ROF1-ROF2,6,2,presentation,self_payoff,0,6
IR35,ROF1-ROF2,6,0.001,presentation,other_payoff,1,6
IR35,ROF1-ROF2,6,2,presentation,ineq_advent,0,6
IR35,ROF1-ROF2,6,2,presentation,ineq_disadvent,0,6
IR35,ROF1-ROF2,6,2,choice,ineq_advent,0,6
IR35,ROF1-ROF2,6,2,choice,ineq_disadvent,0,6
IR35,ROF1-ROF2,6,2,choice,other_foregone,0,6
IR35,ROF1-ROF2,6,0.0019,choice,self_foregone,1,6
IR35,ROF1-ROF2,6,2,choice,self_payoff,0,6
IR35,ROF1-ROF2,6,0.1441,choice,self_var_payoff,0,6
IR35,ROF1-ROF2,6,2,choice,other_payoff,0,6
IR35,ROF1-ROF2,6,2,choice,other_var_payoff,0,6
IR35,ROF2-ROF3,6,0.118,presentation,ineq_disadvent,0,6
IR35,ROF2-ROF3,6,0,presentation,other_payoff,1,6
IR35,ROF2-ROF3,6,2,choice,other_var_payoff,0,6
IR35,ROF2-ROF3,6,0,presentation,self_payoff,1,6
IR35,ROF2-ROF3,6,2,choice,self_foregone,0,6
IR35,ROF2-ROF3,6,2,choice,self_payoff,0,6
IR35,ROF2-ROF3,6,2,presentation,ineq_advent,0,6
IR35,ROF2-ROF3,6,0,choice,other_payoff,1,6
IR35,ROF2-ROF3,6,0.1067,choice,self_var_payoff,0,6
IR35,ROF2-ROF3,6,2,choice,ineq_disadvent,0,6
IR35,ROF2-ROF3,6,2,choice,other_foregone,0,6
IR35,ROF2-ROF3,6,2,choice,ineq_advent,0,6
IR35,ROF3-ROF4,6,2,presentation,ineq_disadvent,0,6
IR35,ROF3-ROF4,6,2,presentation,other_payoff,0,6
IR35,ROF3-ROF4,6,2,presentation,ineq_advent,0,6
IR35,ROF3-ROF4,6,2,presentation,self_payoff,0,6
IR35,ROF3-ROF4,6,2,choice,ineq_advent,0,6
IR35,ROF3-ROF4,6,0.1535,choice,self_var_payoff,0,6
IR35,ROF3-ROF4,6,2,choice,other_payoff,0,6
IR35,ROF3-ROF4,6,2,choice,ineq_disadvent,0,6
IR35,ROF3-ROF4,6,2,choice,self_payoff,0,6
IR35,ROF3-ROF4,6,2,choice,other_var_payoff,0,6
IR35,ROF3-ROF4,6,0.0865,choice,other_foregone,0,6
IR35,ROF3-ROF4,6,0,choice,self_foregone,1,6
