sub,electrode,values,perm_p,epoch,predictor,sig,cing_pvals
IR35,LAM5-LAM6,6,0.1489,choice,self_foregone,0,6
IR35,LAM5-LAM6,6,2,choice,other_var_payoff,0,6
IR35,LAM5-LAM6,6,0.002,choice,other_payoff,1,6
IR35,LAM5-LAM6,6,2,choice,ineq_disadvent,0,6
IR35,LAM5-LAM6,6,2,presentation,self_payoff,0,6
IR35,LAM5-LAM6,6,2,choice,other_foregone,0,6
IR35,LAM5-LAM6,6,2,choice,self_payoff,0,6
IR35,LAM5-LAM6,6,0.0305,choice,self_var_payoff,0,6
IR35,LAM5-LAM6,6,0.003,presentation,other_payoff,1,6
IR35,LAM5-LAM6,6,2,presentation,ineq_disadvent,0,6
IR35,LAM5-LAM6,6,2,choice,ineq_advent,0,6
IR35,LAM5-LAM6,6,2,presentation,ineq_advent,0,6
IR35,LAM6-LAM7,6,2,choice,ineq_disadvent,0,6
IR35,LAM6-LAM7,6,0.038,choice,other_foregone,0,6
IR35,LAM6-LAM7,6,2,choice,ineq_advent,0,6
IR35,LAM6-LAM7,6,2,presentation,ineq_advent,0,6
IR35,LAM6-LAM7,6,0.001,presentation,ineq_disadvent,1,6
IR35,LAM6-LAM7,6,2,presentation,other_payoff,0,6
IR35,LAM6-LAM7,6,2,choice,other_payoff,0,6
IR35,LAM6-LAM7,6,4e-4,choice,other_var_payoff,1,6
IR35,LAM6-LAM7,6,0.1418,choice,self_foregone,0,6
IR35,LAM6-LAM7,6,2,choice,self_payoff,0,6
IR35,LAM6-LAM7,6,2,choice,self_var_payoff,0,6
IR35,LAM6-LAM7,6,2,presentation,self_payoff,0,6
IR35,LAM7-LAM8,6,2,choice,self_payoff,0,6
IR35,LAM7-LAM8,6,0.1369,choice,self_var_payoff,0,6
IR35,LAM7-LAM8,6,0,choice,ineq_advent,1,6
IR35,LAM7-LAM8,6,0,choice,ineq_disadvent,1,6
IR35,LAM7-LAM8,6,0,choice,other_var_payoff,1,6
IR35,LAM7-LAM8,6,1e-4,choice,self_foregone,1,6
IR35,LAM7-LAM8,6,8e-4,choice,other_foregone,1,6
IR35,LAM7-LAM8,6,0,choice,other_payoff,1,6
IR35,LAM7-LAM8,6,0.01,presentation,self_payoff,0,6
IR35,LAM7-LAM8,6,0.001,presentation,ineq_disadvent,1,6
IR35,LAM7-LAM8,6,0,presentation,other_payoff,1,6
IR35,LAM7-LAM8,6,0.101,presentation,ineq_advent,0,6
IR35,RAM6-RAM7,6,2,choice,ineq_advent,0,6
IR35,RAM6-RAM7,6,2,presentation,self_payoff,0,6
IR35,RAM6-RAM7,6,2,presentation,other_payoff,0,6
IR35,RAM6-RAM7,6,2,presentation,ineq_advent,0,6
IR35,RAM6-RAM7,6,0,presentation,ineq_disadvent,1,6
IR35,RAM6-RAM7,6,2,choice,self_foregone,0,6
IR35,RAM6-RAM7,6,2,choice,self_payoff,0,6
IR35,RAM6-RAM7,6,2,choice,self_var_payoff,0,6
IR35,RAM6-RAM7,6,0,choice,ineq_disadvent,1,6
IR35,RAM6-RAM7,6,0.0307,choice,other_foregone,0,6
IR35,RAM6-RAM7,6,0,choice,other_payoff,1,6
IR35,RAM6-RAM7,6,0.0011,choice,other_var_payoff,1,6
IR35,RAM7-RAM8,6,0.0028,choice,other_var_payoff,1,6
IR35,RAM7-RAM8,6,0.1075,choice,self_foregone,0,6
IR35,RAM7-RAM8,6,2,presentation,ineq_advent,0,6
IR35,RAM7-RAM8,6,2,choice,ineq_advent,0,6
IR35,RAM7-RAM8,6,2,choice,ineq_disadvent,0,6
IR35,RAM7-RAM8,6,2,choice,other_foregone,0,6
IR35,RAM7-RAM8,6,2,choice,other_payoff,0,6
IR35,RAM7-RAM8,6,2,choice,self_payoff,0,6
IR35,RAM7-RAM8,6,2,choice,self_var_payoff,0,6
IR35,RAM7-RAM8,6,2,presentation,ineq_disadvent,0,6
IR35,RAM7-RAM8,6,2,presentation,other_payoff,0,6
IR35,RAM7-RAM8,6,2,presentation,self_payoff,0,6
IR35,RHH5-RHH6,6,2,choice,ineq_advent,0,6
IR35,RHH5-RHH6,6,2,choice,ineq_disadvent,0,6
IR35,RHH5-RHH6,6,2,choice,other_foregone,0,6
IR35,RHH5-RHH6,6,2,presentation,ineq_advent,0,6
IR35,RHH5-RHH6,6,2,choice,self_var_payoff,0,6
IR35,RHH5-RHH6,6,2,presentation,ineq_disadvent,0,6
IR35,RHH5-RHH6,6,2,choice,other_payoff,0,6
IR35,RHH5-RHH6,6,2,choice,other_var_payoff,0,6
IR35,RHH5-RHH6,6,0.1732,choice,self_foregone,0,6
